logSequenceNumber, transactionId, operationType, timestamp, databaseObject, oldValue, newValue, columnname, rowNumber ,username;

LogRecord:{logSequenceNumber=8121|, transactionId=89|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T04:34:48.561|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=6860|, transactionId=89|, username='user1'|, operationType='SELECT|, timestamp='2023-10-28T04:34:48.561|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[*]|, rowNumber=null|};
LogRecord:{logSequenceNumber=1449|, transactionId=61|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T04:35:47.143|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[row0]|};
LogRecord:{logSequenceNumber=1604|, transactionId=61|, username='user1'|, operationType='SELECT|, timestamp='2023-10-28T04:35:47.143|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[*]|, rowNumber=null|};
LogRecord:{logSequenceNumber=2558|, transactionId=82|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T05:20:44.655|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=6655|, transactionId=82|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T05:20:44.671|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=9988|, transactionId=82|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:20:44.671|, databaseObject='users|, oldValue='null|, newValue='1,"jack","jack@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=3336|, transactionId=82|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:20:44.671|, databaseObject='users|, oldValue='null|, newValue='2,"mary","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=4076|, transactionId=82|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:20:44.671|, databaseObject='company|, oldValue='null|, newValue='1,"john","john@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=1894|, transactionId=82|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:20:44.671|, databaseObject='company|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=6690|, transactionId=82|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T05:20:44.671|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=4462|, transactionId=82|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T05:20:44.687|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=5323|, transactionId=5|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T05:23:39.328|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=8527|, transactionId=5|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T05:23:39.344|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=6779|, transactionId=5|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:23:39.354|, databaseObject='users|, oldValue='null|, newValue='1,"jack","jack@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=5258|, transactionId=5|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:23:39.360|, databaseObject='users|, oldValue='null|, newValue='2,"mary","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=1937|, transactionId=5|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:23:39.360|, databaseObject='company|, oldValue='null|, newValue='1,"john","john@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=7942|, transactionId=5|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:23:39.360|, databaseObject='company|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=1293|, transactionId=5|, username='user1'|, operationType='SELECT|, timestamp='2023-10-28T05:23:39.360|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[*]|, rowNumber=null|};
LogRecord:{logSequenceNumber=3899|, transactionId=5|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T05:23:39.360|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=5027|, transactionId=5|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T05:23:39.360|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=2005|, transactionId=70|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T05:27:00.893|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=9052|, transactionId=70|, username='user1'|, operationType='CREATE|, timestamp='2023-10-28T05:27:00.893|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[id, name, email]|, rowNumber=null|};
LogRecord:{logSequenceNumber=4625|, transactionId=70|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:27:00.893|, databaseObject='users|, oldValue='null|, newValue='1,"jack","jack@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=6632|, transactionId=70|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:27:00.893|, databaseObject='users|, oldValue='null|, newValue='2,"mary","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=6444|, transactionId=70|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:27:00.910|, databaseObject='company|, oldValue='null|, newValue='1,"john","john@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=2400|, transactionId=70|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T05:27:00.910|, databaseObject='company|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=6960|, transactionId=70|, username='user1'|, operationType='SELECT|, timestamp='2023-10-28T05:27:00.910|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[*]|, rowNumber=null|};
LogRecord:{logSequenceNumber=3999|, transactionId=70|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T05:27:00.910|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=7458|, transactionId=70|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T05:27:00.910|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
